Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed,Surface Albedo Units,Version
NSRDB,297465,-,-,-,51.65,-111.94,-7,821,-7,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.1.1
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo
2005,7,4,11,30,917,96,881,9,23,920,222,0.9,0.17
2005,7,4,12,30,924,96,906,9,23,920,259,1.2000000000000002,0.17
2005,7,4,13,30,920,94,884,9,24,920,272,1.5,0.17
2005,7,4,14,30,907,91,818,9,24,920,278,1.8,0.17
2005,7,4,15,30,880,86,713,9,24,920,282,1.9000000000000001,0.17
2005,7,4,16,30,836,80,578,9,24,910,286,1.7000000000000002,0.17
2005,7,4,17,30,766,72,422,9,23,910,287,1.3,0.17
2005,7,4,18,30,655,59,262,10,23,910,290,0.7000000000000001,0.17
2005,7,4,19,30,458,41,115,12,22,920,293,0.4,0.17
2005,7,4,20,30,91,11,13,9,20,920,112,0.6000000000000001,0.17
2005,7,4,21,30,0,0,0,8,18,920,134,1,0.17
2005,7,4,22,30,0,0,0,8,17,920,154,1.1,0.17
2005,7,4,23,30,0,0,0,8,15,920,180,1.1,0.17
2005,7,5,0,30,0,0,0,8,14,920,212,1.1,0.17
2005,7,5,1,30,0,0,0,9,13,920,245,1.2000000000000002,0.17
2005,7,5,2,30,0,0,0,9,13,920,268,1.3,0.17
2005,7,5,3,30,0,0,0,9,12,920,284,1.4000000000000001,0.17
2005,7,5,4,30,0,0,0,10,13,920,293,1.6,0.17
2005,7,5,5,30,394,42,101,11,15,920,296,1.9000000000000001,0.17
2005,7,5,6,30,598,66,244,11,17,910,288,1.8,0.17
2005,7,5,7,30,718,82,402,11,20,910,266,1.6,0.17
2005,7,5,8,30,793,94,558,11,23,910,232,2.1,0.17
2005,7,5,9,30,713,166,668,11,24,910,213,2.8000000000000003,0.17
2005,7,5,10,30,476,307,686,11,25,910,213,3.2,0.17
2005,7,5,11,30,476,350,757,11,26,910,215,3.3000000000000003,0.17
2005,7,5,12,30,909,106,902,11,26,910,217,3.3000000000000003,0.17
2005,7,5,13,30,908,102,881,11,27,910,218,3.2,0.17
2005,7,5,14,30,898,96,816,11,27,910,216,3.1,0.17
2005,7,5,15,30,646,200,659,11,27,910,209,3,0.17
2005,7,5,16,30,820,86,574,11,26,910,201,2.9000000000000004,0.17
2005,7,5,17,30,751,76,419,11,25,910,191,2.5,0.17
2005,7,5,18,30,636,62,258,13,24,910,177,1.9000000000000001,0.17
2005,7,5,19,30,422,43,111,14,21,910,162,1.7000000000000002,0.17
2005,7,5,20,30,0,12,12,13,19,910,160,2.1,0.17
2005,7,5,21,30,0,0,0,12,19,910,165,2.4000000000000004,0.17
2005,7,5,22,30,0,0,0,13,18,910,175,2.3000000000000003,0.17
2005,7,5,23,30,0,0,0,13,16,910,190,2,0.17
2005,7,6,0,30,0,0,0,14,16,910,216,1.8,0.17
2005,7,6,1,30,0,0,0,14,15,910,241,2,0.17
2005,7,6,2,30,0,0,0,14,14,910,256,2,0.17
2005,7,6,3,30,0,0,0,14,14,910,264,1.8,0.17
2005,7,6,4,30,0,0,0,13,15,910,264,2,0.17
2005,7,6,5,30,310,43,89,13,17,910,256,2.5,0.17
2005,7,6,6,30,73,113,135,12,19,910,240,2.8000000000000003,0.17
2005,7,6,7,30,115,191,242,13,21,910,222,3.4000000000000004,0.17
2005,7,6,8,30,206,260,380,13,24,910,212,4.6000000000000005,0.17
2005,7,6,9,30,693,176,663,12,26,910,210,5.6000000000000005,0.17
2005,7,6,10,30,824,131,786,11,27,900,211,6.1000000000000005,0.17
2005,7,6,11,30,906,100,873,12,28,900,214,6.1000000000000005,0.17
2005,7,6,12,30,916,100,901,12,29,900,222,6.2,0.17
2005,7,6,13,30,912,99,880,12,30,900,229,6.5,0.17
2005,7,6,14,30,489,311,703,12,29,900,235,6.5,0.17
2005,7,6,15,30,460,265,592,12,29,900,240,6.300000000000001,0.17
2005,7,6,16,30,358,239,452,12,28,900,244,5.7,0.17
2005,7,6,17,30,23,166,177,12,26,900,247,4.5,0.17
2005,7,6,18,30,0,98,98,13,24,900,251,3.4000000000000004,0.17
2005,7,6,19,30,292,48,95,14,22,910,260,2.4000000000000004,0.17
2005,7,6,20,30,0,10,10,14,20,910,284,2.4000000000000004,0.17
2005,7,6,21,30,0,0,0,13,19,910,328,3.2,0.17
2005,7,6,22,30,0,0,0,13,18,910,348,3.7,0.17
2005,7,6,23,30,0,0,0,12,16,910,2,3.8000000000000003,0.17
2005,7,7,0,30,0,0,0,12,15,910,4,3.6,0.17
2005,7,7,1,30,0,0,0,11,14,910,11,3,0.17
2005,7,7,2,30,0,0,0,10,13,910,31,2.1,0.17
2005,7,7,3,30,0,0,0,8,13,910,54,1.3,0.17
2005,7,7,4,30,0,0,0,8,13,910,82,0.9,0.17
2005,7,7,5,30,332,44,92,8,14,910,124,0.8,0.17
2005,7,7,6,30,526,71,226,8,15,910,196,0.9,0.17
2005,7,7,7,30,754,68,401,8,16,910,292,1.5,0.17
2005,7,7,8,30,812,90,562,9,18,910,318,1.8,0.17
2005,7,7,9,30,871,93,704,9,19,910,332,1.6,0.17
2005,7,7,10,30,898,99,812,9,20,910,309,1.7000000000000002,0.17
2005,7,7,11,30,441,352,728,9,21,910,284,2.2,0.17
2005,7,7,12,30,399,376,725,9,22,910,278,2.7,0.17
2005,7,7,13,30,30,341,367,9,22,910,276,2.9000000000000004,0.17
2005,7,7,14,30,425,324,664,8,22,910,276,2.8000000000000003,0.17
2005,7,7,15,30,860,98,709,8,22,910,279,2.5,0.17
2005,7,7,16,30,489,197,487,8,22,910,284,1.9000000000000001,0.17
2005,7,7,17,30,409,157,343,8,21,910,300,1.1,0.17
2005,7,7,18,30,654,59,260,9,20,910,5,0.8,0.17
2005,7,7,19,30,224,51,87,11,18,910,55,1.1,0.17
2005,7,7,20,30,0,9,9,9,17,910,73,1.4000000000000001,0.17
2005,7,7,21,30,0,0,0,8,16,910,86,1.5,0.17
2005,7,7,22,30,0,0,0,8,15,910,96,1.6,0.17
2005,7,7,23,30,0,0,0,8,15,910,106,1.6,0.17
2005,7,8,0,30,0,0,0,8,15,910,119,1.4000000000000001,0.17
2005,7,8,1,30,0,0,0,8,14,910,134,1.1,0.17
2005,7,8,2,30,0,0,0,9,14,910,151,0.7000000000000001,0.17
2005,7,8,3,30,0,0,0,9,13,910,164,0.5,0.17
2005,7,8,4,30,0,0,0,9,13,910,167,0.6000000000000001,0.17
2005,7,8,5,30,0,21,21,10,14,910,159,1,0.17
2005,7,8,6,30,390,89,203,10,16,910,164,1.4000000000000001,0.17
2005,7,8,7,30,626,98,374,10,19,910,174,1.8,0.17
2005,7,8,8,30,835,81,565,7,22,910,193,2.6,0.17
2005,7,8,9,30,881,87,704,6,24,910,199,3.4000000000000004,0.17
2005,7,8,10,30,912,91,814,6,25,910,201,3.9000000000000004,0.17
2005,7,8,11,30,936,90,887,7,26,910,208,4.2,0.17
2005,7,8,12,30,945,89,914,7,27,910,215,4.6000000000000005,0.17
2005,7,8,13,30,942,88,894,7,28,910,220,4.800000000000001,0.17
2005,7,8,14,30,925,86,826,8,28,910,220,4.6000000000000005,0.17
2005,7,8,15,30,896,83,719,8,28,910,217,4.4,0.17
2005,7,8,16,30,851,77,580,9,28,900,212,4,0.17
2005,7,8,17,30,780,68,423,10,27,900,207,3.1,0.17
2005,7,8,18,30,456,86,225,13,25,900,199,2.3000000000000003,0.17
2005,7,8,19,30,391,42,103,14,23,900,196,2.5,0.17
2005,7,8,20,30,0,10,10,12,21,900,202,3.7,0.17
2005,7,8,21,30,0,0,0,12,20,900,211,4.5,0.17
2005,7,8,22,30,0,0,0,11,20,900,220,4.6000000000000005,0.17
2005,7,8,23,30,0,0,0,11,19,910,236,4.5,0.17
2005,7,9,0,30,0,0,0,11,17,910,266,4,0.17
2005,7,9,1,30,0,0,0,11,16,910,304,3.9000000000000004,0.17
2005,7,9,2,30,0,0,0,10,15,910,326,3,0.17
2005,7,9,3,30,0,0,0,10,14,910,322,1.9000000000000001,0.17
2005,7,9,4,30,0,0,0,9,14,910,308,2,0.17
2005,7,9,5,30,0,3,3,10,15,910,294,2.7,0.17
2005,7,9,6,30,0,20,20,10,16,910,281,3.4000000000000004,0.17
2005,7,9,7,30,232,178,280,9,17,910,276,3.9000000000000004,0.17
2005,7,9,8,30,315,240,422,8,18,910,276,4.3,0.17
2005,7,9,9,30,69,311,360,6,20,910,282,4.3,0.17
2005,7,9,10,30,505,299,699,6,21,910,286,4,0.17
2005,7,9,11,30,400,362,703,6,22,910,288,3.6,0.17
2005,7,9,12,30,352,397,704,5,22,910,290,3.3000000000000003,0.17
2005,7,9,13,30,384,371,699,5,22,910,292,3,0.17
2005,7,9,14,30,442,318,671,5,22,910,290,2.5,0.17
2005,7,9,15,30,432,274,580,5,21,910,278,2,0.17
2005,7,9,16,30,275,255,418,5,21,910,261,1.6,0.17
2005,7,9,17,30,332,171,321,5,20,910,240,1.2000000000000002,0.17
2005,7,9,18,30,101,118,149,7,19,910,214,0.8,0.17
2005,7,9,19,30,411,40,104,10,18,910,195,0.7000000000000001,0.17
2005,7,9,20,30,0,0,0,7,16,910,177,0.9,0.17
2005,7,9,21,30,0,0,0,7,15,910,166,1,0.17
2005,7,9,22,30,0,0,0,7,14,910,172,0.9,0.17
2005,7,9,23,30,0,0,0,7,14,910,185,0.8,0.17
2005,7,10,0,30,0,0,0,7,13,910,207,0.6000000000000001,0.17
2005,7,10,1,30,0,0,0,7,13,910,249,0.6000000000000001,0.17
2005,7,10,2,30,0,0,0,7,13,910,287,0.9,0.17
2005,7,10,3,30,0,0,0,7,12,910,306,1.1,0.17
2005,7,10,4,30,0,0,0,7,12,910,317,1.3,0.17
2005,7,10,5,30,358,43,93,8,13,910,327,1.7000000000000002,0.17
2005,7,10,6,30,595,59,231,8,15,910,341,1.8,0.17
2005,7,10,7,30,319,165,305,7,18,910,11,1.7000000000000002,0.17
2005,7,10,8,30,777,104,552,7,20,910,48,1.5,0.17
2005,7,10,9,30,408,278,562,7,21,910,80,1.1,0.17
2005,7,10,10,30,601,260,734,7,22,910,128,1.1,0.17
2005,7,10,11,30,911,102,876,7,23,910,177,1.3,0.17
2005,7,10,12,30,485,361,783,7,24,910,203,1.6,0.17
2005,7,10,13,30,890,116,875,7,24,910,220,1.7000000000000002,0.17
2005,7,10,14,30,884,106,811,7,24,910,235,1.8,0.17
2005,7,10,15,30,521,243,612,7,23,910,247,1.7000000000000002,0.17
2005,7,10,16,30,793,99,567,7,22,910,258,1.4000000000000001,0.17
2005,7,10,17,30,690,95,407,7,22,910,272,1.1,0.17
2005,7,10,18,30,559,77,247,8,21,910,286,0.7000000000000001,0.17
2005,7,10,19,30,372,47,105,11,19,910,302,0.5,0.17
2005,7,10,20,30,0,0,0,9,19,910,336,0.4,0.17
2005,7,10,21,30,0,0,0,8,18,910,24,0.4,0.17
2005,7,10,22,30,0,0,0,8,17,910,79,0.5,0.17
2005,7,10,23,30,0,0,0,7,16,910,110,0.6000000000000001,0.17
2005,7,11,0,30,0,0,0,7,15,910,121,0.7000000000000001,0.17
2005,7,11,1,30,0,0,0,7,14,910,122,0.8,0.17
2005,7,11,2,30,0,0,0,7,13,910,119,0.9,0.17
2005,7,11,3,30,0,0,0,7,12,910,116,0.9,0.17
2005,7,11,4,30,0,0,0,8,13,910,117,1,0.17
2005,7,11,5,30,428,36,95,9,15,910,122,1.5,0.17
2005,7,11,6,30,642,56,240,9,17,920,123,2.1,0.17
2005,7,11,7,30,762,69,401,9,20,920,130,2.3000000000000003,0.17
2005,7,11,8,30,834,79,558,8,21,920,148,2.4000000000000004,0.17
2005,7,11,9,30,877,86,696,8,22,920,162,2.2,0.17
2005,7,11,10,30,902,92,804,9,23,920,176,2,0.17
2005,7,11,11,30,915,97,873,9,24,920,192,1.8,0.17
2005,7,11,12,30,99,426,513,9,24,920,208,1.6,0.17
2005,7,11,13,30,23,316,336,9,25,920,222,1.6,0.17
2005,7,11,14,30,896,98,812,9,25,920,234,1.8,0.17
2005,7,11,15,30,11,215,223,9,25,920,238,1.9000000000000001,0.17
2005,7,11,16,30,229,259,395,9,25,920,237,2,0.17
2005,7,11,17,30,760,73,416,8,24,920,234,1.8,0.17
2005,7,11,18,30,644,60,255,9,23,920,230,1.1,0.17
2005,7,11,19,30,444,40,108,13,21,920,224,0.8,0.17
2005,7,11,20,30,0,0,0,10,19,920,207,1,0.17
2005,7,11,21,30,0,0,0,9,18,920,192,1.1,0.17
2005,7,11,22,30,0,0,0,9,16,920,192,1.1,0.17
2005,7,11,23,30,0,0,0,9,15,920,203,1.2000000000000002,0.17
2005,7,12,0,30,0,0,0,9,14,920,221,1.2000000000000002,0.17
2005,7,12,1,30,0,0,0,10,13,920,240,1.3,0.17
2005,7,12,2,30,0,0,0,10,13,920,256,1.4000000000000001,0.17
2005,7,12,3,30,0,0,0,10,12,920,265,1.5,0.17
2005,7,12,4,30,0,0,0,9,13,920,269,1.9000000000000001,0.17
2005,7,12,5,30,447,34,95,10,15,920,269,2.5,0.17
2005,7,12,6,30,664,53,242,9,17,920,262,2.4000000000000004,0.17
2005,7,12,7,30,784,66,405,10,21,920,247,2.5,0.17
2005,7,12,8,30,855,75,565,8,23,920,231,3,0.17
2005,7,12,9,30,898,82,704,8,25,920,221,3.3000000000000003,0.17
2005,7,12,10,30,921,87,812,8,26,920,213,3.4000000000000004,0.17
2005,7,12,11,30,933,89,878,8,27,920,202,3.6,0.17
2005,7,12,12,30,931,91,899,9,28,920,191,4.1000000000000005,0.17
2005,7,12,13,30,919,93,875,10,29,920,186,4.5,0.17
2005,7,12,14,30,900,92,807,11,30,910,189,4.7,0.17
2005,7,12,15,30,867,90,702,11,30,910,198,4.6000000000000005,0.17
2005,7,12,16,30,823,83,567,11,30,910,210,4.1000000000000005,0.17
2005,7,12,17,30,761,71,413,12,29,910,221,2.9000000000000004,0.17
2005,7,12,18,30,658,56,254,15,26,910,230,1.6,0.17
2005,7,12,19,30,467,37,107,17,24,910,242,1.2000000000000002,0.17
2005,7,12,20,30,0,0,0,14,22,910,255,1.3,0.17
2005,7,12,21,30,0,0,0,13,21,910,273,1.5,0.17
2005,7,12,22,30,0,0,0,13,20,910,295,1.7000000000000002,0.17
2005,7,12,23,30,0,0,0,12,19,910,312,2,0.17
2005,7,13,0,30,0,0,0,11,18,910,320,2.3000000000000003,0.17
2005,7,13,1,30,0,0,0,11,17,910,323,2.5,0.17
2005,7,13,2,30,0,0,0,10,16,910,326,2.7,0.17
2005,7,13,3,30,0,0,0,10,15,920,328,2.8000000000000003,0.17
2005,7,13,4,30,0,0,0,10,15,920,328,3.2,0.17
2005,7,13,5,30,448,34,94,11,16,920,327,3.6,0.17
2005,7,13,6,30,661,54,241,11,18,920,327,3.6,0.17
2005,7,13,7,30,776,68,403,11,21,920,330,3.6,0.17
2005,7,13,8,30,845,79,562,10,23,920,337,3.4000000000000004,0.17
2005,7,13,9,30,886,88,701,9,25,920,336,2.9000000000000004,0.17
2005,7,13,10,30,910,95,809,9,26,910,330,2.5,0.17
2005,7,13,11,30,922,100,879,8,26,910,320,2.3000000000000003,0.17
2005,7,13,12,30,923,104,903,8,27,910,311,2.2,0.17
2005,7,13,13,30,395,353,689,8,27,910,305,2.2,0.17
2005,7,13,14,30,372,339,635,8,27,910,310,2.4000000000000004,0.17
2005,7,13,15,30,42,289,319,8,26,910,318,2.8000000000000003,0.17
2005,7,13,16,30,0,85,85,8,25,910,328,3.3000000000000003,0.17
2005,7,13,17,30,0,30,30,9,23,910,336,4.1000000000000005,0.17
2005,7,13,18,30,0,64,64,9,20,920,333,5.300000000000001,0.17
2005,7,13,19,30,267,53,93,11,16,920,328,6,0.17
2005,7,13,20,30,0,0,0,12,14,920,334,4.9,0.17
2005,7,13,21,30,0,0,0,12,14,920,345,2.9000000000000004,0.17
2005,7,13,22,30,0,0,0,11,13,920,324,1.8,0.17
2005,7,13,23,30,0,0,0,12,13,920,300,1.7000000000000002,0.17
2005,7,14,0,30,0,0,0,11,12,920,285,2,0.17
2005,7,14,1,30,0,0,0,11,12,920,281,2.3000000000000003,0.17
2005,7,14,2,30,0,0,0,11,12,920,279,2.6,0.17
2005,7,14,3,30,0,0,0,11,11,920,280,2.9000000000000004,0.17
2005,7,14,4,30,0,0,0,10,11,920,287,3.4000000000000004,0.17
2005,7,14,5,30,469,32,93,9,13,920,295,3.7,0.17
2005,7,14,6,30,690,49,242,9,15,920,296,3.8000000000000003,0.17
2005,7,14,7,30,809,60,408,7,18,920,300,4.2,0.17
2005,7,14,8,30,877,69,568,5,20,920,306,4.5,0.17
2005,7,14,9,30,580,213,614,5,21,920,302,4.4,0.17
2005,7,14,10,30,462,302,664,5,22,920,295,4.3,0.17
2005,7,14,11,30,949,89,890,5,23,920,290,4.3,0.17
2005,7,14,12,30,957,88,917,5,24,920,288,4.1000000000000005,0.17
2005,7,14,13,30,958,84,897,5,24,920,287,3.9000000000000004,0.17
2005,7,14,14,30,941,83,829,4,24,920,284,3.6,0.17
2005,7,14,15,30,916,78,722,4,24,920,281,3.3000000000000003,0.17
2005,7,14,16,30,872,72,582,4,23,920,279,2.8000000000000003,0.17
2005,7,14,17,30,651,93,384,4,22,920,275,2,0.17
2005,7,14,18,30,265,106,185,5,21,920,263,1,0.17
2005,7,14,19,30,484,35,106,10,19,920,227,0.6000000000000001,0.17
2005,7,14,20,30,0,0,0,6,17,920,180,0.9,0.17
2005,7,14,21,30,0,0,0,5,16,920,166,1.2000000000000002,0.17
2005,7,14,22,30,0,0,0,5,15,920,162,1.3,0.17
2005,7,14,23,30,0,0,0,4,15,920,162,1.5,0.17
2005,7,15,0,30,0,0,0,4,15,920,164,1.6,0.17
2005,7,15,1,30,0,0,0,5,14,920,166,1.6,0.17
2005,7,15,2,30,0,0,0,5,13,920,166,1.6,0.17
2005,7,15,3,30,0,0,0,5,13,920,165,1.6,0.17
2005,7,15,4,30,0,0,0,5,13,920,163,1.9000000000000001,0.17
2005,7,15,5,30,214,42,70,6,14,920,158,2.3000000000000003,0.17
2005,7,15,6,30,403,82,194,7,16,910,156,2.5,0.17
2005,7,15,7,30,732,69,382,8,18,910,154,3.2,0.17
2005,7,15,8,30,366,222,430,9,21,910,161,3.8000000000000003,0.17
2005,7,15,9,30,352,293,535,9,23,910,173,3.9000000000000004,0.17
2005,7,15,10,30,509,291,689,9,24,910,182,3.7,0.17
2005,7,15,11,30,92,406,484,9,25,910,190,3.5,0.17
2005,7,15,12,30,68,405,464,10,26,910,201,3.3000000000000003,0.17
2005,7,15,13,30,70,396,455,10,25,910,217,2.5,0.17
2005,7,15,14,30,156,388,512,10,25,910,233,1.1,0.17
2005,7,15,15,30,141,332,432,10,25,910,242,0.5,0.17
2005,7,15,16,30,12,191,198,11,25,910,82,0.7000000000000001,0.17
2005,7,15,17,30,0,89,89,12,24,910,64,0.7000000000000001,0.17
2005,7,15,18,30,0,53,53,15,22,910,34,0.8,0.17
2005,7,15,19,30,0,13,13,13,20,910,19,1.2000000000000002,0.17
2005,7,15,20,30,0,0,0,11,19,910,11,1.6,0.17
2005,7,15,21,30,0,0,0,11,18,910,4,2,0.17
2005,7,15,22,30,0,0,0,11,17,910,360,1.9000000000000001,0.17
2005,7,15,23,30,0,0,0,11,16,910,356,1.5,0.17
2005,7,16,0,30,0,0,0,11,15,910,335,1.4000000000000001,0.17
2005,7,16,1,30,0,0,0,11,14,910,308,1.7000000000000002,0.17
2005,7,16,2,30,0,0,0,11,14,910,297,2,0.17
2005,7,16,3,30,0,0,0,11,13,910,297,2.4000000000000004,0.17
2005,7,16,4,30,0,0,0,12,13,910,305,2.8000000000000003,0.17
2005,7,16,5,30,169,44,65,12,14,910,318,3.3000000000000003,0.17
2005,7,16,6,30,278,95,172,13,16,910,329,3.8000000000000003,0.17
2005,7,16,7,30,0,124,124,13,17,910,339,4.4,0.17
2005,7,16,8,30,25,210,224,13,18,910,345,4.800000000000001,0.17
2005,7,16,9,30,164,324,437,13,18,910,348,5,0.17
2005,7,16,10,30,12,228,238,12,19,910,348,5.2,0.17
2005,7,16,11,30,16,264,277,12,18,910,345,5.4,0.17
2005,7,16,12,30,52,387,432,11,18,910,342,5.4,0.17
2005,7,16,13,30,86,406,478,10,18,910,339,5.4,0.17
2005,7,16,14,30,185,387,533,10,17,910,337,5.6000000000000005,0.17
2005,7,16,15,30,149,332,437,10,17,910,339,6,0.17
2005,7,16,16,30,318,241,426,10,16,910,343,6.300000000000001,0.17
2005,7,16,17,30,423,149,336,10,16,910,344,5.9,0.17
2005,7,16,18,30,517,81,233,9,15,910,342,5.1000000000000005,0.17
2005,7,16,19,30,326,46,93,9,14,910,337,4.5,0.17
2005,7,16,20,30,0,0,0,9,13,910,331,4,0.17
2005,7,16,21,30,0,0,0,9,13,910,325,3.6,0.17
2005,7,16,22,30,0,0,0,8,12,910,314,3.5,0.17
2005,7,16,23,30,0,0,0,8,11,910,306,3.8000000000000003,0.17
2005,7,17,0,30,0,0,0,8,11,920,304,4.1000000000000005,0.17
2005,7,17,1,30,0,0,0,8,10,920,304,4.2,0.17
2005,7,17,2,30,0,0,0,8,10,920,304,4.2,0.17
2005,7,17,3,30,0,0,0,8,9,920,302,4.3,0.17
2005,7,17,4,30,0,0,0,8,9,920,301,4.5,0.17
2005,7,17,5,30,184,41,63,8,11,920,301,4.9,0.17
2005,7,17,6,30,264,95,167,9,13,920,312,5.5,0.17
2005,7,17,7,30,23,153,163,10,16,920,327,6,0.17
2005,7,17,8,30,795,88,536,10,18,920,330,6.1000000000000005,0.17
2005,7,17,9,30,849,95,676,10,19,920,329,6,0.17
2005,7,17,10,30,40,326,358,10,20,920,326,5.9,0.17
2005,7,17,11,30,916,94,862,10,21,920,323,5.6000000000000005,0.17
2005,7,17,12,30,89,416,494,10,22,920,321,5.5,0.17
2005,7,17,13,30,23,312,332,9,23,920,318,5.2,0.17
2005,7,17,14,30,0,36,36,9,23,920,317,4.800000000000001,0.17
2005,7,17,15,30,877,86,699,9,23,920,317,4.3,0.17
2005,7,17,16,30,69,248,288,9,22,920,317,3.7,0.17
2005,7,17,17,30,765,69,407,9,22,920,316,3,0.17
2005,7,17,18,30,652,55,246,9,20,920,313,1.8,0.17
2005,7,17,19,30,449,35,99,12,18,920,308,0.9,0.17
2005,7,17,20,30,0,0,0,10,17,920,290,0.9,0.17
2005,7,17,21,30,0,0,0,9,16,920,254,1,0.17
2005,7,17,22,30,0,0,0,9,15,920,225,1.1,0.17
2005,7,17,23,30,0,0,0,9,14,920,213,1.2000000000000002,0.17
2005,7,18,0,30,0,0,0,9,13,910,211,1.4000000000000001,0.17
2005,7,18,1,30,0,0,0,9,13,910,214,1.4000000000000001,0.17
2005,7,18,2,30,0,0,0,9,12,910,220,1.2000000000000002,0.17
2005,7,18,3,30,0,0,0,9,12,910,226,1.1,0.17
2005,7,18,4,30,0,0,0,9,13,910,231,0.9,0.17
2005,7,18,5,30,405,31,80,10,15,910,230,1.1,0.17
2005,7,18,6,30,627,52,222,10,17,910,215,1.4000000000000001,0.17
2005,7,18,7,30,747,67,381,11,20,910,175,2.3000000000000003,0.17
2005,7,18,8,30,819,78,538,11,23,910,171,3.5,0.17
2005,7,18,9,30,863,87,677,10,25,910,180,4.1000000000000005,0.17
2005,7,18,10,30,888,96,786,10,26,910,191,4.3,0.17
2005,7,18,11,30,908,99,859,10,27,910,202,4.3,0.17
2005,7,18,12,30,917,99,888,10,27,910,213,4.3,0.17
2005,7,18,13,30,918,96,869,9,28,910,222,4.1000000000000005,0.17
2005,7,18,14,30,904,92,804,9,28,910,233,4,0.17
2005,7,18,15,30,873,87,696,9,28,900,243,3.8000000000000003,0.17
2005,7,18,16,30,473,197,471,9,27,900,254,3.2,0.17
2005,7,18,17,30,730,76,397,10,25,900,276,2.7,0.17
2005,7,18,18,30,593,63,235,12,22,910,330,3.8000000000000003,0.17
2005,7,18,19,30,356,41,91,13,19,910,356,5.800000000000001,0.17
2005,7,18,20,30,0,0,0,12,15,910,6,6.1000000000000005,0.17
2005,7,18,21,30,0,0,0,11,13,910,14,4.9,0.17
2005,7,18,22,30,0,0,0,10,13,910,17,3.4000000000000004,0.17
2005,7,18,23,30,0,0,0,10,12,910,25,2,0.17
2005,7,19,0,30,0,0,0,10,12,910,33,1.1,0.17
2005,7,19,1,30,0,0,0,10,12,910,6,1.3,0.17
2005,7,19,2,30,0,0,0,10,12,910,346,1.7000000000000002,0.17
2005,7,19,3,30,0,0,0,10,12,910,343,1.7000000000000002,0.17
2005,7,19,4,30,0,0,0,10,12,910,342,1.8,0.17
2005,7,19,5,30,0,32,32,10,12,910,340,1.8,0.17
2005,7,19,6,30,0,88,88,9,12,910,325,1.8,0.17
2005,7,19,7,30,0,124,124,9,14,910,297,2.2,0.17
2005,7,19,8,30,458,194,450,8,16,910,286,2.8000000000000003,0.17
2005,7,19,9,30,23,251,267,8,17,910,288,3.3000000000000003,0.17
2005,7,19,10,30,0,115,115,7,19,910,289,3.6,0.17
2005,7,19,11,30,0,111,111,6,20,910,289,3.9000000000000004,0.17
2005,7,19,12,30,487,352,769,6,21,910,289,4,0.17
2005,7,19,13,30,946,86,882,6,21,910,290,4.1000000000000005,0.17
2005,7,19,14,30,918,91,812,6,22,910,291,4.1000000000000005,0.17
2005,7,19,15,30,896,84,707,5,21,910,296,4.1000000000000005,0.17
2005,7,19,16,30,854,77,569,5,21,910,304,4,0.17
2005,7,19,17,30,784,68,411,5,20,910,315,3.8000000000000003,0.17
2005,7,19,18,30,663,55,246,5,18,910,329,3.2,0.17
2005,7,19,19,30,444,35,96,6,15,910,345,2.5,0.17
2005,7,19,20,30,0,0,0,6,13,910,357,2.4000000000000004,0.17
2005,7,19,21,30,0,0,0,7,12,910,1,2.4000000000000004,0.17
2005,7,19,22,30,0,0,0,7,11,920,360,1.8,0.17
2005,7,19,23,30,0,0,0,7,10,920,356,1.3,0.17
2005,7,20,0,30,0,0,0,7,9,920,351,1.1,0.17
2005,7,20,1,30,0,0,0,7,9,920,344,0.9,0.17
2005,7,20,2,30,0,0,0,7,9,920,336,0.8,0.17
2005,7,20,3,30,0,0,0,7,9,920,328,0.7000000000000001,0.17
2005,7,20,4,30,0,0,0,7,10,920,323,0.4,0.17
2005,7,20,5,30,128,39,54,8,12,920,323,0.5,0.17
2005,7,20,6,30,69,99,118,7,14,920,146,1.5,0.17
2005,7,20,7,30,0,17,17,7,17,920,160,2.6,0.17
2005,7,20,8,30,0,107,107,7,18,920,166,3.3000000000000003,0.17
2005,7,20,9,30,91,310,372,7,19,920,167,3.9000000000000004,0.17
2005,7,20,10,30,12,226,235,8,19,920,165,4.4,0.17
2005,7,20,11,30,9,194,202,8,19,920,163,4.5,0.17
2005,7,20,12,30,34,351,381,9,20,920,157,4.2,0.17
2005,7,20,13,30,881,115,854,9,22,910,149,3.7,0.17
2005,7,20,14,30,24,293,312,9,23,910,140,3,0.17
2005,7,20,15,30,841,102,685,10,24,910,131,2.4000000000000004,0.17
2005,7,20,16,30,797,92,550,10,24,910,115,2.1,0.17
2005,7,20,17,30,0,81,81,10,23,910,87,2.5,0.17
2005,7,20,18,30,0,43,43,10,21,910,68,3.2,0.17
2005,7,20,19,30,0,29,29,10,19,910,62,4,0.17
2005,7,20,20,30,0,0,0,10,17,920,62,4.4,0.17
2005,7,20,21,30,0,0,0,9,15,920,64,4.2,0.17
2005,7,20,22,30,0,0,0,9,14,920,68,3.7,0.17
